id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
628473879447208738,Guesthouse in Athens · ★4.98 · 1 bedroom · 1 bed · 1 bath,437913936,Alexander,,ΚΥΨΕΛΗ,37.996604919433594,23.73812484741211,Entire home/apt,38,2,47,2023-09-13,2.95,1,5,26,00001400152
629351120026164525,Condo in Athina · ★4.42 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.991989,23.728827,Entire home/apt,57,2,62,2023-09-05,3.80,78,319,41,00001433404
628657457912398247,Serviced apartment in Athina · 1 bedroom · 1 bed · 2 baths,114316088,Ioannis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96728,23.72798,Private room,450,2,0,,,1,133,0,00001525906
629374590997131736,Rental unit in Athina · ★4.52 · 2 bedrooms · 2 beds · 2 baths,44180585,Nomad'S,,ΠΕΤΡΑΛΩΝΑ,37.96851,23.70796,Entire home/apt,71,2,33,2023-09-16,2.11,6,100,22,00001554905
628717595152723293,Rental unit in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631,Entire home/apt,63,1,9,2023-06-05,0.57,6,348,3,00001939470
629404846723417640,Rental unit in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987682,23.727884,Entire home/apt,75,1,14,2023-09-17,1.08,21,230,11,00001556940
628719979027979458,Rental unit in Athina · ★4.87 · 2 bedrooms · 2 beds · 1 bath,220381765,Zoe & Natalia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965809,23.731844,Entire home/apt,85,1,54,2023-09-03,3.38,2,347,37,00001572037
629470239611731491,Rental unit in Athina · ★4.84 · 1 bedroom · 1 bed · 1 bath,211752896,Ted,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987682,23.727884,Entire home/apt,71,1,37,2023-09-07,2.51,21,0,31,00001557002
628732716537379350,Rental unit in Athina · ★4.67 · 1 bedroom · 2 beds · 1 bath,458880118,Wyz Attiki,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631,Entire home/apt,95,1,6,2022-09-21,0.38,6,364,1,00001939518
629510570446021709,Loft in Athina · ★4.96 · 2 bedrooms · 2 beds · 2 baths,2539665,Pygmalion,,ΠΕΤΡΑΛΩΝΑ,37.976639,23.713154,Entire home/apt,173,2,68,2023-09-15,4.32,6,332,48,00001586250
634610636785930494,Rental unit in Athina · 2 bedrooms · 2 beds · 1 bath,20104194,Upstreet,,ΛΥΚΑΒΗΤΤΟΣ,37.98639,23.7474,Entire home/apt,122,2,1,2022-10-17,0.09,114,0,1,00001497487
629550950583358027,Condo in Athina · ★4.63 · 3 bedrooms · 4 beds · 1 bath,114156592,Bill & John,,ΝΕΟΣ ΚΟΣΜΟΣ,37.962997,23.72835,Entire home/apt,185,1,32,2023-09-07,2.19,53,326,24,00001521909
629586225939239871,Rental unit in Athina · ★4.71 · Studio · 1 bed · 1 bath,41042574,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975601,23.731625,Entire home/apt,76,1,75,2023-08-31,4.65,10,353,44,0323961
634704660351687858,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,58887489,Konstantinos,,ΠΕΤΡΑΛΩΝΑ,37.96694568953818,23.70607221937839,Entire home/apt,64,3,7,2023-09-13,0.57,1,356,6,00001652876
629615493688041277,Rental unit in Athina · ★4.71 · 1 bedroom · 1 bed · 1 bath,84041447,Ivy Vacation Rentals,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962265,23.721516,Entire home/apt,89,1,31,2023-09-03,1.94,21,281,14,00002033500
629723900482575233,Serviced apartment in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,48069663,Old,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97751,23.72849,Entire home/apt,129,3,6,2022-07-08,0.37,7,320,0,00001538383
634711312942741561,Condo in Sikies · 1 bedroom · 1 bed · 1 bath,419156178,Lina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9884,23.74699,Entire home/apt,52,3,0,,,1,362,0,Exempt
629945264982240113,Condo in Athina · ★5.0 · 2 bedrooms · 3 beds · 1 bath,194133744,Eleni & Athina,,ΠΑΓΚΡΑΤΙ,37.972813,23.747875,Entire home/apt,132,1,17,2023-09-16,1.09,21,356,12,00001112807
630069192478623980,Condo in Athina · ★4.80 · 3 bedrooms · 4 beds · 1 bath,459836940,Θεοδώρα,,ΓΟΥΒΑ,37.95985,23.73974,Entire home/apt,50,3,5,2023-08-08,0.36,1,304,4,00001551628
634778969267602000,Condo in Athina · ★3.75 · 1 bedroom · 1 bed · 1 bath,460929436,Ehud,,ΚΥΨΕΛΗ,37.996643,23.734068,Entire home/apt,37,2,4,2022-07-03,0.26,2,364,0,01153267000
630075372037165646,Rental unit in Athina · ★4.65 · 3 bedrooms · 7 beds · 2.5 baths,402552805,OMG Aparts,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98628,23.72088,Entire home/apt,102,2,23,2023-07-31,1.44,4,29,16,00001889928
630116653021076022,Rental unit in Athina · ★4.86 · 3 bedrooms · 3 beds · 2 baths,84041447,Ivy Vacation Rentals,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966148,23.728256,Entire home/apt,321,1,65,2023-09-13,4.09,21,0,39,00002204170
635177319169649276,Rental unit in Athens getway · ★3.67 · 1 bedroom · 2 beds · 1 bath,54009094,Theodora,,ΠΑΤΗΣΙΑ,38.01108,23.73215,Entire home/apt,55,2,3,2022-06-14,0.19,1,294,0,01209620192
635199206010984343,Condo in Athina · ★4.76 · 3 bedrooms · 4 beds · 2 baths,240481675,Gianttrip,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98676,23.74016,Entire home/apt,165,1,21,2023-08-20,1.50,32,329,18,00001362841
630162109379063631,Serviced apartment in Athina · ★2.86 · 2 bedrooms · 3 beds · 1 bath,412310224,Athens Panorama Project,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99601,23.74097,Entire home/apt,309,1,7,2023-04-09,0.52,9,97,5,Exempt
630163933138939992,Rental unit in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,266917442,Angel,,ΠΟΛΥΓΩΝΟ,37.99612,23.75178,Entire home/apt,43,1,28,2023-09-17,1.77,2,7,8,00001565230
635200698324842421,Condo in Athina · ★4.95 · 2 bedrooms · 3 beds · 2 baths,461006154,Ειρήνη,,ΑΜΠΕΛΟΚΗΠΟΙ,37.993149,23.753681,Entire home/apt,65,3,19,2023-08-05,1.30,1,339,18,00001620770
630166483627621402,Rental unit in Athina · ★4.20 · 2 bedrooms · 2 beds · 1 bath,459224782,Sunny,,ΑΝΩ ΚΥΨΕΛΗ,38.00657,23.74047,Entire home/apt,35,3,10,2023-09-16,0.70,8,182,8,00001428400
635218357668877469,Condo in Athina · ★4.87 · 1 bedroom · 2 beds · 1 bath,461013690,Πραξιτελης,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.985847,23.711767,Entire home/apt,42,5,15,2023-09-12,1.01,2,49,7,00001572526
635266664686613928,Condo in Athina · ★4.82 · 2 bedrooms · 2 beds · 2 baths,47267002,Tèo,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97929,23.736368,Entire home/apt,97,2,57,2023-09-04,3.61,61,323,40,00002230212
630227225162419351,Rental unit in Athina · 1 bedroom · 1 bed · 1.5 baths,459870089,Martin,,ΠΕΤΡΑΛΩΝΑ,37.969368,23.70929,Entire home/apt,56,2,1,2023-07-26,0.52,1,163,1,00001395322
635346250959611360,Serviced apartment in Athina · ★5.0 · 3 bedrooms · 5 beds · 3 baths,427836300,Hellas Elements,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9612472,23.7241882,Entire home/apt,339,1,21,2023-09-10,1.85,11,327,21,00001787710
635348264928638920,Condo in Athina · ★5.0 · 1 bedroom · 2 beds · 1 bath,344058648,Attikibnb,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987804,23.721424,Entire home/apt,70,2,4,2023-06-26,0.28,3,0,3,00001600343
630257240134004887,Loft in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,456613980,Michael,,ΘΗΣΕΙΟ,37.97448,23.71934,Entire home/apt,75,5,19,2023-09-11,1.20,2,345,10,00001521780
630347566893951650,Condo in Athina · ★4.75 · 1 bedroom · 2 beds · 1 bath,451068920,Emily,,ΚΟΛΩΝΑΚΙ,37.978558,23.743145,Entire home/apt,98,2,8,2023-06-21,0.51,1,80,4,00001559537
635398065529679383,Rental unit in Athina · ★4.83 · 1 bedroom · 1 bed · 1 bath,211300796,Pale Orb I.K.E.,,ΠΕΤΡΑΛΩΝΑ,37.9678840637207,23.708078384399414,Entire home/apt,57,1,18,2023-08-21,1.22,2,302,13,00001579985
635488238643245602,Rental unit in Athina · ★4.81 · 1 bedroom · 2 beds · 1 bath,60779618,Harris,,ΚΟΛΩΝΑΚΙ,37.97622,23.7458,Entire home/apt,65,1,16,2023-01-15,1.03,5,172,11,00001593036
630355544417725831,Rental unit in Athina · ★4.64 · 2 bedrooms · 2 beds · 1 bath,459224782,Sunny,,ΝΙΡΒΑΝΑ,38.01186,23.72468,Entire home/apt,37,2,28,2023-09-12,1.80,8,336,19,00001428500
630395925819193175,Condo in Athina · ★4.90 · 2 bedrooms · 2 beds · 1 bath,192449615,Frankie,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964916,23.726458,Entire home/apt,72,3,30,2023-09-08,2.00,2,68,21,00001584300
635861346421055433,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,271737668,Flavius,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99044563013409,23.73683262616396,Private room,29,1,3,2023-09-12,3,1,316,3,00002209037
635873188515472993,Condo in Athina · ★4.83 · 1 bedroom · 2 beds · 1 bath,461168963,Nina,,ΝΙΡΒΑΝΑ,38.01056,23.72705,Entire home/apt,50,2,6,2023-05-17,0.46,1,322,5,00001554315
630417072802224394,Serviced apartment in Athina · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,17751979,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.98182,23.71808,Entire home/apt,176,1,9,2023-04-30,0.59,9,76,4,1212786
635935471308619378,Rental unit in Athina · ★4.89 · 1 bedroom · 2 beds · 1 bath,20104194,Upstreet,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964226,23.7218,Entire home/apt,112,2,36,2023-09-16,2.32,114,344,25,00001588169
630434348451632102,Serviced apartment in Athina · ★4.44 · 1 bedroom · 1 bed · 1 bath,17751979,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.98015,23.71638,Entire home/apt,146,1,9,2023-03-12,0.60,9,74,5,1212786
636034924892833475,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,240481675,Gianttrip,,ΠΑΓΚΡΑΤΙ,37.96691,23.74722,Entire home/apt,120,1,1,2023-06-17,0.31,32,357,1,00001755863
630925744422197835,Rental unit in Athina · ★4.64 · 2 bedrooms · 1 bed · 1 bath,219394325,Bonni,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95757,23.72789,Entire home/apt,60,2,11,2023-08-22,0.69,18,59,4,00001562538
636046245416953365,Condo in Athina · ★4.40 · 1 bedroom · 1 bed · 1 bath,240481675,Gianttrip,,ΚΟΛΩΝΑΚΙ,37.97939,23.7453,Entire home/apt,90,1,5,2023-07-03,0.40,32,356,3,00002117306
630926456500386248,Condo in Athina · 1 bedroom · 2 beds · 1 bath,459874151,Debbie,,ΚΟΛΩΝΑΚΙ,37.98054,23.7372,Entire home/apt,72,3,1,2023-05-01,0.21,2,0,1,00001608380
630976016956170023,Serviced apartment in Athina · ★4.86 · 1 bedroom · 1 bed · 1 bath,17751979,Constantina,,ΚΕΡΑΜΕΙΚΟΣ,37.98103,23.7181,Entire home/apt,156,1,7,2022-11-20,0.46,9,77,3,1212786
631045923653864686,Condo in Athina · ★4.62 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,73,1,91,2023-09-07,5.81,78,325,72,00001548531
631050553129111290,Condo in Athina · ★3.47 · 1 bedroom · 1 bed · 1 bath,261351008,Vasilis,,ΙΛΙΣΙΑ,37.97769,23.75191,Entire home/apt,44,2,19,2023-08-02,1.17,2,359,7,00002234580
636110001489834205,Condo in Athina · ★4.94 · 1 bedroom · 1 bed · 2 baths,461221164,Karolina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9889,23.74562,Entire home/apt,70,2,17,2023-09-12,1.07,1,6,10,00001575659
631068750019940111,Condo in Athina · ★4.75 · 2 bedrooms · 3 beds · 1 bath,132558517,Vi,,ΠΑΤΗΣΙΑ,38.0103,23.73424,Entire home/apt,51,1,4,2023-07-26,0.26,3,82,1,00001380436
636161333328203456,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,461235153,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96335,23.73062,Entire home/apt,80,3,1,2022-09-18,0.08,1,0,0,00001604356
631278824775423418,Condo in Athina · ★4.33 · 1 bedroom · 1 bed · 1 bath,131007635,Victoria,,ΠΑΤΗΣΙΑ,38.01138,23.73385,Entire home/apt,35,2,6,2023-07-07,0.38,1,153,1,00001571279
636187966959648696,Condo in Athina · 2 bedrooms · 3 beds · 1 bath,461242357,Θοδωρης,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963291,23.721592,Entire home/apt,60,1,2,2022-06-26,0.13,1,343,0,00001554181
631581805639130554,Condo in Athina · ★4.41 · 2 bedrooms · 2 beds · 1 bath,227243646,Maria,,ΝΙΡΒΑΝΑ,38.007092,23.725933,Entire home/apt,28,24,17,2023-09-01,1.11,2,143,4,00001541013
636207450172979659,Condo in Athina · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,456428751,Katerina,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00001,23.7269,Entire home/apt,49,2,28,2023-07-20,1.77,1,233,18,00001543304
631602949994812102,Condo in Athina · 1 bedroom · 2 beds · 1 bath,270686725,Κωνσταντίνος,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9933971,23.7254666,Entire home/apt,99,3,1,2022-06-30,0.07,2,363,0,00001588823
631679956531206312,Condo in Athina · ★4.0 · 1 bedroom · 1 bed · 1 bath,180896799,HCS HΩRIZΩN Cyprus Services,,ΓΟΥΔΙ,37.98494,23.762678,Entire home/apt,40,2,3,2023-07-01,0.19,23,342,1,00001833807
631732636303573816,Condo in Athina · ★4.65 · 1 bedroom · 1 bed · 1 bath,272519419,Anita,,ΠΑΓΚΡΑΤΙ,37.97023,23.744865,Entire home/apt,48,2,34,2023-08-20,2.13,1,346,17,00001583791
636508061931349005,Condo in Athina · ★4.98 · 1 bedroom · 1 bed · 1 bath,351186729,Panagiotis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966015,23.726084,Entire home/apt,143,2,126,2023-09-20,7.92,2,293,89,00001543936
631777818116338862,Condo in Athina · ★4.93 · 3 bedrooms · 3 beds · 2 baths,460205741,Evangelos,,ΑΝΩ ΚΥΨΕΛΗ,38.004817962646484,23.745811462402344,Entire home/apt,103,2,15,2023-09-15,1.02,1,356,13,00001562490
631830299373247043,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,460220404,Παναγιωτα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962719,23.719999,Entire home/apt,120,2,2,2022-08-21,0.14,1,170,0,00001528395
636790520880973204,Condo in Athina · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,263914089,Aikaterini,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.986629,23.710421,Entire home/apt,111,2,10,2023-08-04,0.74,3,245,6,1115260
636861496322921920,Rental unit in Athina · ★4.71 · 1 bedroom · 1 bed · 1 bath,18045988,Pietro,,ΑΜΠΕΛΟΚΗΠΟΙ,37.990997314453125,23.7564697265625,Entire home/apt,51,1,14,2023-09-15,1.44,5,308,14,00000943034
632316101792463409,Rental unit in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,80,1,109,2023-09-21,7.02,11,319,95,00001571545
632344502606282346,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,460316968,Ledia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9819,23.73667,Entire home/apt,70,2,1,2022-07-20,0.07,1,357,0,00001524234
636930442421397260,Boutique hotel in Athina · ★5.0 · 1 bedroom · 3 beds · 1 private bath,242497954,John,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97740936279297,23.72463607788086,Private room,142,2,9,2023-07-24,0.59,7,325,4,00001584140
637289977409925621,Condo in Athina · ★3.67 · 1 bedroom · 2 beds · 1 bath,32948108,Michalis,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994686,23.727428,Entire home/apt,45,1,3,2022-10-16,0.20,18,365,1,00001575478
632622415052188143,Condo in Athina · ★4.89 · 1 bedroom · 1 bed · 1 bath,460401996,Dimitrios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97999954223633,23.72661781311035,Entire home/apt,71,2,107,2023-09-15,6.87,1,144,82,00001562416
637321286265167705,Condo in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,147617766,Adone,,ΝΕΟΣ ΚΟΣΜΟΣ,37.956127,23.717854,Entire home/apt,50,5,5,2023-07-01,0.35,1,141,3,00001583850
637457436355479843,Boutique hotel in Athina · 1 bedroom · 1 bed · 1 private bath,459326786,Dimitris,,ΒΟΤΑΝΙΚΟΣ,37.98363,23.71078,Private room,60,1,1,2023-01-16,0.12,3,364,1,00001563912
637457872387672466,Serviced apartment in Athina · ★5.0 · 1 bedroom · 1 bed · 1 private bath,459326786,Dimitris,,ΒΟΤΑΝΙΚΟΣ,37.98262,23.71053,Private room,75,2,3,2022-07-03,0.20,3,365,0,00001563907
637508356297623707,Rental unit in Athina · ★4.28 · 3 bedrooms · 4 beds · 2.5 baths,100140550,Break,,ΚΟΛΩΝΑΚΙ,37.977859,23.746071,Entire home/apt,629,1,18,2023-07-18,1.15,4,0,10,00000602322
632629826240178033,Condo in Athina · ★4.89 · 2 bedrooms · 3 beds · 1 bath,15824213,Dreamin Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977348,23.724564,Entire home/apt,280,1,65,2023-09-16,4.23,16,230,42,00001563439
632978256026438188,Serviced apartment in Athina · ★5.0 · 1 bedroom · 1 bed · 1 bath,17751979,Constantina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98225,23.71815,Entire home/apt,176,1,8,2023-04-02,0.53,9,73,4,1212786
637529459489034290,Condo in Athina · ★4.87 · 1 bedroom · 1 bed · 1 bath,68531594,Sofia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.990993,23.758648,Entire home/apt,55,3,15,2023-04-10,0.96,1,328,8,00001578633
632979001612975008,Aparthotel in Athina · ★4.57 · 1 bedroom · 1 bed · 1 bath,17751979,Constantina,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98248,23.71784,Private room,124,1,7,2023-05-15,0.46,9,69,4,1212786
637592109973400143,Condo in Athina · ★4.95 · 1 bedroom · 3 beds · 1 bath,405434575,Reziana,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.009205,23.730551,Entire home/apt,55,1,147,2023-09-15,9.30,2,348,109,00001574582
633002818504610691,Rental unit in Athina · ★5.0 · 2 bedrooms · 2 beds · 2 baths,113353393,Harry,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965355,23.731039,Entire home/apt,381,1,39,2023-08-20,2.46,58,343,23,00001562867
637631360801367330,Rental unit in Athina · 2 bedrooms · 3 beds · 1 bath,113604662,Nikos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9749,23.72852,Entire home/apt,196,2,2,2022-07-21,0.14,25,328,0,00001575309
637634211452162422,Rental unit in Athina · ★4.88 · 1 bedroom · 1 bed · 1 bath,459342732,Robert,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,Entire home/apt,84,1,113,2023-09-19,7.15,11,326,90,00001571610
637635118315968980,Home in Athina · ★4.79 · 1 bedroom · 1 bed · 1 bath,34438907,Artemis,,ΘΗΣΕΙΟ,37.973880767822266,23.714506149291992,Entire home/apt,121,2,24,2023-09-10,1.82,3,350,21,00001567791
633008423551948652,Condo in Athina · 1 bedroom · 2 beds · 1 bath,460481704,Myrto,,ΚΥΨΕΛΗ,37.9972,23.734306,Entire home/apt,42,3,0,,,1,0,0,Exempt
633026694371122347,Condo in Athina · ★4.73 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,71,1,123,2023-09-03,7.95,78,302,89,00001548531
637673980912870278,Condo in Athina · 2 bedrooms · 4 beds · 1 bath,461555442,Κωνσταντίνα,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9852,23.73872,Entire home/apt,140,2,0,,,2,356,0,00001785678
633035524832015429,Condo in Athina · ★4.71 · 1 bedroom · 1 bed · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,70,1,91,2023-09-04,5.85,78,334,70,00001548531
637803068188442340,Rental unit in Athina · ★4.67 · 1 bedroom · 6 beds · 1 shared bath,154630260,Ody,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98312,23.75552,Shared room,27,2,3,2023-05-16,0.25,14,362,3,00001578713
633042141129248339,Condo in Athina · ★4.73 · 1 bedroom · 2 beds · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,74,1,105,2023-09-04,6.70,78,245,82,00001548531
637945599751320758,Rental unit in Athina · ★4.60 · 3 bedrooms · 3 beds · 3.5 baths,113353393,Harry,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98909378051758,23.73043441772461,Entire home/apt,464,1,20,2023-08-24,1.28,58,328,13,00001578861
633055534368776225,Condo in Athina · ★4.86 · 1 bedroom · 2 beds · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,80,1,100,2023-09-07,6.29,78,331,70,00001548531
638100550551409144,Condo in Athina · 1 bedroom · 4 beds · 1 bath,461640442,Angie,,ΑΚΡΟΠΟΛΗ,37.96836,23.72933,Entire home/apt,100,2,1,2023-06-22,0.33,1,316,1,00001575830
633061917773051881,Condo in Athina · ★4.87 · 1 bedroom · 2 beds · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,78,1,110,2023-09-02,6.98,78,330,77,00001548531
638107155954083493,Rental unit in Athina · ★3.67 · 1 bedroom · 2 beds · 1 bath,461194723,Azar,,ΑΝΩ ΠΑΤΗΣΙΑ,38.022137,23.734619,Entire home/apt,39,2,6,2023-04-26,0.39,1,20,1,00001520811
633068752070705348,Condo in Athina · ★4.88 · 1 bedroom · 2 beds · 1 bath,90390850,Evan&Anetta,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477,Entire home/apt,84,1,121,2023-09-06,7.67,78,329,92,00001548531
633110684393813896,Condo in Athina · ★5.0 · 2 bedrooms · 4 beds · 1 bath,181944953,Αικατερινη,,ΣΕΠΟΛΙΑ,38.005424,23.715611,Entire home/apt,60,7,3,2022-11-21,0.24,1,0,2,00001712640
633126848584000184,Condo in Athina · ★5.0 · 2 bedrooms · 6 beds · 1 bath,459874151,Debbie,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97853,23.73633,Entire home/apt,150,2,10,2023-08-22,0.83,2,0,10,00001608348
633129901637669351,Condo in Athina · 2 bedrooms · 2 beds · 1 bath,402680060,V² Development,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9903983,23.7378786,Entire home/apt,101,2,2,2023-02-01,0.19,25,360,2,00001831845
633135350785199232,Rental unit in Athina · 1 bedroom · 2 beds · 2 baths,60220287,Tassos,,ΚΕΡΑΜΕΙΚΟΣ,37.97983,23.72385,Entire home/apt,94,1,2,2023-02-23,0.13,4,276,1,1232623
638245082728940078,Condo in Athina · ★4.92 · 1 bedroom · 1 bed · 1 bath,34203916,Athanasios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.72586,Entire home/apt,60,1,24,2023-09-07,1.53,5,154,13,00001490867
633147593961445081,Condo in Athina · ★4.85 · 2 bedrooms · 3 beds · 1 bath,440697929,Katerina,,ΠΕΤΡΑΛΩΝΑ,37.96514,23.70915,Entire home/apt,103,2,41,2023-09-09,2.65,1,10,25,1536816
638295795718490836,Rental unit in Athina · ★4.91 · Studio · 1 bed · 1 bath,461691167,Vassilis,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.9659,23.73997,Entire home/apt,63,2,79,2023-09-18,5.42,3,59,65,00001643100
638345905225916047,Loft in Athina · ★4.86 · 1 bedroom · 2 beds · 1 bath,369390651,Dimitrios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96192,23.73007,Entire home/apt,48,2,14,2023-09-11,1.06,1,283,11,00001723098
